5, 2017-10-23 19:18:55.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:55.1, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:56.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:57.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:57.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:18:58.0, 21.75, 21.75, 22.25, 21.75, 22.50
5, 2017-10-23 19:18:59.0, 22.00, 21.75, 22.25, 22.00, 22.50
5, 2017-10-23 19:18:59.1, 22.00, 21.75, 22.50, 21.75, 22.50
5, 2017-10-23 19:19:50.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:19:51.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:19:52.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:19:52.1, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:19:53.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:19:54.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:19:54.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:19:55.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:19:56.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:19:56.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:19:57.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:19:58.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:19:58.1, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:19:59.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:0.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:0.1, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:1.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:2.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:2.1, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:3.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:4.0, 22.00, 21.75, 22.50, 21.75, 22.25
5, 2017-10-23 19:20:4.1, 22.00, 21.75, 22.50, 21.75, 22.25
5, 2017-10-23 19:20:5.0, 22.00, 21.75, 22.50, 21.75, 22.25
5, 2017-10-23 19:20:5.1, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:6.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:7.0, 22.00, 21.75, 22.50, 22.00, 22.25
5, 2017-10-23 19:20:7.1, 22.00, 21.75, 22.50, 22.00, 22.25
5, 2017-10-23 19:20:8.0, 22.00, 21.75, 22.25, 22.00, 22.25
5, 2017-10-23 19:20:9.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:9.1, 22.00, 21.75, 22.25, 21.75, 22.25
